tissue,AD_level,method,name,sx,sy,lx,ly
MAP_DFC,AD_possible,no prefilter,NC_014086.1_region_1_2765__ID=id0,-0.9363774103755382,0.5288255859893237,-0.9227286857117285,0.5537348292724389
MAP_DFC,AD_possible,no prefilter,NC_014087.1_region_1_3718__ID=id0,-0.988925859257975,0.34986351970309093,-0.9221017771037658,0.5550866100977494
MAP_DFC,AD_possible,no prefilter,NC_014089.1_region_1_2908__ID=id0,-0.9948409349222374,0.28346717642597635,-0.9177597068039418,0.564449262482644
MAP_DFC,AD_possible,no prefilter,NC_014090.1_region_1_2785__ID=id0,-0.9891639589565706,0.3434748405636951,-0.916308399243114,0.5675786655685753
MAP_DFC,AD_possible,no prefilter,NC_014091.1_region_1_3818__ID=id0,-0.9870848907558276,0.3330570545076951,-0.8993161855637233,0.5909254531162946
MAP_DFC,AD_possible,no prefilter,NC_014097.1_region_1_2856__ID=id0,-0.9927209185430748,0.3364808125087126,-0.8945530582994898,0.5974698458834173
MAP_DFC,AD_possible,no prefilter,NC_014395.1_region_1_1690__ID=id0,-0.9955160467760216,0.26288734185277474,-0.8901033314618587,0.6035836359453655
MAP_DFC,AD_possible,no prefilter,NC_014397.1_region_1_6404__ID=id0,-0.9999160566432082,0.03439338218765286,-0.8739648135252729,0.62575747136844
MAP_DFC,AD_possible,no prefilter,NC_015412.1_region_1_6439__ID=id0,-0.9937185300898435,0.3089970596201713,-0.8732157749974192,0.6267866276458276
MAP_DFC,AD_possible,no prefilter,NC_015413.1_region_1_1761__ID=id0,-0.9803239550907534,0.42294085208984344,-0.8514832371015508,0.6506523467712364
MAP_DFC,AD_possible,no prefilter,NC_015783.1_region_1_3725__ID=id0,-0.7747820422653611,0.7023220505619353,-0.8457759678851922,0.6569198192930078
MAP_DFC,AD_possible,no prefilter,NC_017994.1_region_1_7319__ID=id0,-0.9932197243164573,0.3234160104448064,-0.8362457794599969,0.6673854538754821
MAP_DFC,AD_possible,no prefilter,NC_017996.1_region_1_7341__ID=id0,-0.9999160566432082,0.03439338218765286,-0.8171396506705548,0.6840310733956856
MAP_DFC,AD_possible,no prefilter,NC_018464.1_region_1_927__ID=id0,-0.8945530582994898,0.6178717595401304,-0.810692913462514,0.6896475923616358
MAP_DFC,AD_possible,no prefilter,NC_018465.1_region_1_6966__ID=id0,-0.9991885475510038,0.10592146470071082,-0.7962978618806389,0.7021888326226147
MAP_DFC,AD_possible,no prefilter,NC_018466.1_region_1_4330__ID=id0,-0.9955160467760216,0.26528659044644215,-0.7747820422653611,0.7140391707106556
MAP_DFC,AD_possible,no prefilter,NC_018476.1_region_1_6895__ID=id0,-0.9944629296289875,0.2927633516270842,-0.7525489292989853,0.7262845747952891
